T [K]	50.000000
32.98	-0.0068557500
33.98	-0.0057688334
34.98	-0.0115319960
35.99	-0.0083317528
37.01	-0.0023323621
38.01	-0.0113034750
39.01	-0.0060150052
40.01	-0.0052206363
41.01	-0.0079370132
42.01	-0.0164339844
43.01	-0.0105887218
44.01	-0.0100528360
45.02	-0.0131959184
46.02	-0.0191022103
47.02	-0.0225919389
48.02	-0.0296731614
49.02	-0.0356717161
50.02	-0.0537961472
51.02	-0.0660724450
52.02	-0.0856542743
53.02	-0.1017401548
54.03	-0.1302741317
55.03	-0.1563303233
56.03	-0.1701236000
57.03	-0.1832209365
58.03	-0.1931503226
59.03	-0.1868243420
60.03	-0.1727629026
61.03	-0.1560364197
61.97	-0.1405752075
62.97	-0.1106390594
63.95	-0.0926071457
64.95	-0.0769506481
65.95	-0.0624285700
66.94	-0.0379950768
67.94	-0.0296346882
68.95	-0.0233829918
69.94	-0.0175223466
70.93	-0.0089102537
71.94	-0.0033931345
72.93	-0.0038971302
73.92	-0.0040090870
74.93	-0.0011380230
75.93	0.0048582714
76.92	0.0023541789
77.92	-0.0080522231
78.93	-0.0034028864
79.91	0.0003741648
80.91	0.0002406896
81.91	0.0001748522
82.91	-0.0029079910
83.91	0.0025172977
84.91	0.0028235821
85.91	0.0084934541
86.91	0.0080578440
87.90	-0.0001092331
88.90	0.0015145569
89.91	0.0003321635
90.91	0.0096862066
91.91	-0.0095267543
92.91	0.0126135415
93.90	0.0188195820
94.90	-0.0161793339
95.90	0.0008204180
96.90	0.0022785073
97.90	-0.0034466658
98.91	0.0033021644
99.90	0.0002485686
100.91	-0.0017598882
101.90	-0.0025438311
102.91	-0.0097974477
103.90	0.0115072888
104.90	-0.0121987437
105.91	-0.0004014816
106.90	-0.0014116218
107.90	0.0185683510
108.91	-0.0338774858
109.90	-0.0182379916
110.91	-0.0037471638
111.91	0.0011692405
112.91	-0.0151543299
113.90	-0.0002691105
114.90	-0.0044271710
115.91	-0.0001040798
116.91	-0.0253477379
117.91	-0.0111276682
118.90	-0.0161005226
119.91	-0.0035227684
120.91	-0.0234447282
121.91	-0.0051956778
122.91	-0.0221456516
123.90	-0.0082956668
124.91	-0.0230485301
125.91	-0.0179591957
126.90	-0.0393508533
127.91	-0.0168153593
128.91	-0.0327413555
129.90	-0.0350024417
130.91	-0.0279290296
131.90	-0.0290669979
132.91	-0.0388153001
133.90	-0.0644741366
134.91	-0.0257628170
135.90	-0.0391995532
136.90	-0.0379813931
137.91	-0.0059363009
138.91	-0.0371251469
139.90	-0.0193902110
140.91	-0.0220600593
141.91	-0.0252902402
142.91	-0.0071129101
143.91	-0.0561323923
144.91	-0.0422972678
145.90	-0.0326905662
146.91	-0.0310608489
147.90	-0.0399759943
148.90	-0.0353703452
149.91	-0.0305711107
150.90	-0.0317088772
151.91	-0.0188126943
152.91	-0.0329835022
153.90	-0.0357681043
154.90	-0.0147789761
155.91	-0.0181911478
156.90	-0.0098875309
157.90	-0.0425229971
158.90	-0.0158089033
159.90	-0.0255490066
160.90	-0.0095527733
161.90	-0.0036145131
162.90	-0.0550554548
163.90	-0.0137351803
164.90	-0.0134428298
165.90	-0.0181568000
166.90	-0.0342625103
167.91	-0.0127620636
168.90	-0.0063448776
169.90	-0.0193139895
170.90	-0.0235887460
171.90	-0.0328250537
172.91	0.0212058039
173.90	-0.0428339383
174.90	-0.0503056443
175.91	-0.0093675115
176.90	-0.0171464018
177.90	-0.0052725181
178.90	-0.0013832528
179.90	-0.0552083986
180.90	-0.0068750633
181.90	-0.0089763111
182.90	-0.0069684263
183.90	0.0119488515
184.90	0.0106375548
185.90	0.0133415285
186.91	-0.0377159510
187.90	0.0217390587
188.90	0.0004850975
190.06	-0.0046797546
