T [K]	30.000000
165.91	0.0056196885
166.91	0.0060416458
167.91	-0.0049709955
168.90	-0.0085571334
169.90	0.0008620726
170.91	-0.0072070891
171.90	-0.0062459666
172.91	-0.0135363228
173.90	-0.0044581527
174.90	-0.0172769211
175.90	-0.0103678786
176.91	-0.0042961334
177.91	-0.0104623485
178.91	-0.0097280007
179.90	-0.0143800927
180.90	-0.0031569026
181.91	-0.0161501738
182.90	-0.0099255979
183.90	-0.0153548554
184.91	-0.0125563686
185.91	-0.0091354836
186.90	0.0007579475
187.91	-0.0248158701
188.90	-0.0131079144
189.90	-0.0160606922
190.91	-0.0126759159
191.90	-0.0119150927
192.90	-0.0145902401
193.90	-0.0139383900
194.91	-0.0139836559
195.90	-0.0163078623
196.90	-0.0149902427
197.90	-0.0151867335
198.90	-0.0121014139
199.90	-0.0165964478
200.91	-0.0107937038
201.90	-0.0144442222
202.91	-0.0100721207
203.90	-0.0107433659
204.91	-0.0128555908
205.91	-0.0137496582
206.91	-0.0131085044
207.90	-0.0128215802
208.90	-0.0086742863
209.90	-0.0151827803
210.90	-0.0258547104
211.90	-0.0146612456
212.90	-0.0157252043
213.91	-0.0164436387
214.90	-0.0137551618
215.91	-0.0152736469
216.90	-0.0141492575
217.91	-0.0050300085
218.90	-0.0180208846
219.91	-0.0201048171
220.90	-0.0214822953
221.91	-0.0163226153
222.91	-0.0213109880
223.91	-0.0205419463
224.90	-0.0128442801
225.90	-0.0204730788
226.90	-0.0185658003
227.90	-0.0200456787
228.90	-0.0173012422
229.90	-0.0247473482
230.90	-0.0177363104
231.91	-0.0212419714
232.90	-0.0177370295
233.90	-0.0199188082
234.91	-0.0174242181
235.90	-0.0154909519
236.91	-0.0088394214
237.90	-0.0155833031
238.90	-0.0090813784
239.90	-0.0179727156
240.90	-0.0021113650
241.91	-0.0097901606
242.90	-0.0080088403
243.90	-0.0066620329
244.90	-0.0111261429
245.90	-0.0064262915
246.91	-0.0032261071
247.90	-0.0091067472
248.90	0.0010903966
249.90	-0.0005099857
250.90	0.0023223736
251.91	0.0007583575
252.90	-0.0019819796
253.90	0.0004506273
254.90	0.0013027920
255.91	0.0008395410
256.91	0.0121587161
257.91	0.0206609796
258.91	0.0289906608
259.90	0.0074667183
260.90	0.0063376658
261.91	0.0058495734
262.90	0.0047810088
263.90	0.0090727199
264.91	0.0096096537
265.91	0.0090829157
266.91	0.0118241056
267.90	0.0071897615
268.90	0.0118783688
269.91	0.0077515414
270.90	0.0144419631
271.90	0.0115412112
272.91	0.0157123077
273.91	0.0212532257
274.90	0.0232256575
275.90	0.0224372609
276.90	0.0242297984
277.91	0.0233985637
278.91	0.0213948710
279.90	0.0213866051
280.90	0.0181002881
281.90	0.0217205394
282.90	0.0249705908
283.90	0.0213878730
284.90	0.0182062090
285.90	0.0151101467
286.90	0.0204791434
287.90	0.0177756610
288.90	0.0158994028
289.91	0.0213589010
