T [K]	Capacity [pF]16.99	20.874
17.98	21.245
18.98	21.594
19.97	21.898
20.96	22.166
21.96	22.447
22.97	22.633
23.98	22.820
24.97	22.986
25.96	23.130
26.95	23.261
27.94	23.364
28.93	23.470
29.90	23.526
30.98	23.606
31.98	23.658
32.98	23.710
33.98	23.733
34.98	23.768
35.99	23.783
37.00	23.798
38.01	23.855
39.01	23.824
40.01	23.862
41.01	23.876
42.01	23.848
43.01	23.890
44.02	23.878
45.02	23.879
46.02	23.882
47.02	23.874
48.02	23.885
49.02	23.930
50.02	23.894
51.02	23.900
52.02	23.956
53.02	23.915
54.03	23.972
55.03	23.939
56.03	23.970
57.03	23.983
58.03	23.947
59.03	24.004
60.03	23.989
61.03	23.972
62.03	23.981
63.03	24.036
63.96	24.049
64.96	24.001
65.96	24.059
66.96	24.056
67.95	24.022
68.95	24.082
69.94	24.324
70.94	24.464
71.94	24.468
72.94	24.479
73.93	24.493
74.93	24.129
75.92	24.132
76.93	24.144
77.93	24.160
78.92	24.120
79.92	24.143
80.92	24.182
81.92	24.397
82.92	24.210
83.91	24.198
84.91	24.194
85.91	24.547
86.90	24.557
87.90	24.566
88.90	24.307
89.90	24.243
90.91	24.261
91.90	24.260
92.91	24.271
93.91	24.284
94.91	24.295
95.90	24.293
96.90	24.305
97.90	24.315
98.90	24.323
99.90	24.311
100.90	24.345
101.91	24.348
102.91	24.357
103.91	24.382
104.91	24.394
105.90	24.379
106.90	24.596
107.91	24.600
108.90	24.607
109.90	24.605
110.90	24.626
111.90	24.641
112.91	24.871
113.90	24.892
114.91	24.899
115.90	24.914
116.90	24.929
117.90	24.935
118.90	24.929
119.90	24.960
120.91	24.976
121.91	24.984
122.90	24.996
123.90	24.997
124.91	25.035
125.91	25.042
126.91	25.045
127.92	25.057
128.93	25.072
129.93	25.080
130.92	25.090
131.91	25.101
132.91	25.109
133.91	25.143
134.91	25.152
135.90	25.162
136.90	25.187
137.90	25.192
138.90	25.209
139.90	25.175
140.91	25.226
141.91	25.248
142.90	25.204
143.91	25.218
144.90	25.253
145.90	25.241
146.90	25.280
147.91	25.310
148.91	25.326
149.90	25.327
150.90	25.290
151.91	25.301
152.91	25.361
153.91	25.366
154.93	25.346
155.94	25.370
156.91	25.376
157.91	25.381
158.91	25.418
159.91	25.391
160.90	25.446
161.91	25.416
162.90	25.656
163.91	25.697
164.91	25.708
165.91	25.751
166.91	25.749
167.91	25.776
168.90	25.755
169.90	25.787
170.91	25.798
171.90	25.803
172.91	25.836
173.90	25.826
174.90	25.849
175.90	25.851
176.91	25.863
177.91	25.866
178.91	25.898
179.90	25.907
180.90	25.920
181.91	25.928
182.90	25.926
183.90	25.935
184.91	25.944
185.91	25.967
186.90	25.969
187.91	25.988
188.90	25.750
189.90	25.754
190.91	25.767
191.90	25.782
192.90	25.788
193.90	25.806
194.91	25.819
195.90	25.829
196.90	25.849
197.90	25.857
198.90	25.868
199.90	25.885
200.91	25.892
201.90	25.909
202.91	25.920
203.90	25.935
204.91	25.950
205.91	25.965
206.91	25.981
207.90	25.999
208.90	26.015
209.90	26.023
210.90	26.042
211.90	26.050
212.90	26.068
213.91	26.083
214.90	26.089
215.91	26.104
216.90	26.123
217.91	26.143
218.90	26.156
219.91	26.180
220.90	26.189
221.91	26.208
222.91	26.223
223.91	26.244
224.90	26.265
225.90	26.279
226.90	26.289
227.90	26.307
228.90	26.323
229.90	26.337
230.90	26.352
231.91	26.368
232.90	26.392
233.90	26.406
234.91	26.426
235.90	26.445
236.91	26.466
237.90	26.478
238.90	26.501
239.90	26.523
240.90	26.544
241.91	26.566
242.90	26.584
243.90	26.601
244.90	26.623
245.90	26.639
246.91	26.655
247.90	26.681
248.90	26.692
249.90	26.706
250.90	26.731
251.91	26.751
252.90	26.765
253.90	26.784
254.90	26.804
255.91	26.852
256.91	26.865
257.91	26.894
258.91	26.938
259.90	26.959
260.90	26.970
261.91	26.990
262.90	27.007
263.90	27.024
264.91	27.041
265.91	27.057
266.91	27.077
267.90	27.091
268.90	27.109
269.91	27.132
270.90	27.143
271.90	27.155
272.91	27.175
273.91	27.193
274.90	27.204
275.90	27.225
276.90	27.252
277.91	27.265
278.91	27.288
279.90	27.312
280.90	27.330
281.90	27.347
282.90	27.364
283.90	27.381
284.90	27.400
285.90	27.424
286.90	27.442
287.90	27.468
288.90	27.483
289.91	27.497
